collection,lesson,lesson_url
level-5-vietnamese,advanced-audio-blog-s2-24-top-10-vietnamese-writers-duong-thu-huong,https://mdn.illops.net/vietnamesepod101/A_S2L24_121312_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-22-top-10-vietnamese-writers-han-mac-tu,https://mdn.illops.net/vietnamesepod101/A_S2L22_112912_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-21-top-10-vietnamese-writers-xuan-dieu,https://mdn.illops.net/vietnamesepod101/A_S2L21_112212_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-20-top-10-vietnamese-writers-ho-xuan-huong,https://mdn.illops.net/vietnamesepod101/A_S2L20_111512_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-19-top-10-vietnamese-writers-vu-trong-phung,https://mdn.illops.net/vietnamesepod101/A_S2L19_110812_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-18-top-10-vietnamese-writers-nguyen-binh-khiem,https://mdn.illops.net/vietnamesepod101/A_S2L18_110112_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-16-top-10-vietnamese-writers-nguyen-du,https://mdn.illops.net/vietnamesepod101/A_S2L16_101812_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-17-top-10-vietnamese-writers-nguyen-trai,https://mdn.illops.net/vietnamesepod101/A_S2L17_102512_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-15-top-10-vietnamese-leaders-ngo-quyen,https://mdn.illops.net/vietnamesepod101/A_S2L15_101112_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-13-top-10-vietnamese-leaders-nguyen-anh,https://mdn.illops.net/vietnamesepod101/A_S2L13_092712_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-12-top-10-vietnamese-leaders-tran-thu-do,https://mdn.illops.net/vietnamesepod101/A_S2L12_092012_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-11-top-10-vietnamese-leaders-phan-boi-chau,https://mdn.illops.net/vietnamesepod101/A_S2L11_091312_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-14-top-10-vietnamese-leaders-phan-chu-trinh,https://mdn.illops.net/vietnamesepod101/A_S2L14_100412_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-10-top-10-vietnamese-leaders-ho-chi-minh,https://mdn.illops.net/vietnamesepod101/A_S2L10_090612_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-9-top-10-vietnamese-leaders-ly-cong-uan,https://mdn.illops.net/vietnamesepod101/A_S2L9_083012_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-8-top-10-vietnamese-leaders-le-loi,https://mdn.illops.net/vietnamesepod101/A_S2L8_082312_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-7-top-10-vietnamese-leaders-trieu-thi-trinh,https://mdn.illops.net/vietnamesepod101/A_S2L7_081612_vpod101.mp3
conversational-phrases,learn-about-occupations-in-vietnamese-dialogue,-1
level-4-vietnamese,advanced-audio-blog-1-top-10-vietnamese-regions-and-cities-hanoi,https://mdn.illops.net/vietnamesepod101/A_S1L1_010512_vpod101.mp3
level-1-vietnamese,absolute-beginner-1-introducing-yourself-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L1_010614_vpod101.mp3
level-3-vietnamese,intermediate-19-booking-a-doctors-appointment-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L19_050916_vpod101.mp3
prototype-video-lessons-for-intermediate-learners,three-ways-to-say-i-love-you-in-vietnamese,-1
level-3-vietnamese,intermediate-18-an-interview-with-a-vietnamese-champion,https://mdn.illops.net/vietnamesepod101/I_S1L18_050216_vpod101.mp3
level-3-vietnamese,intermediate-14-dreaming-big-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L14_040416_vpod101.mp3
level-3-vietnamese,intermediate-13-new-lesson,https://mdn.illops.net/vietnamesepod101/I_S1L13_032816_vpod101.mp3
level-3-vietnamese,intermediate-16-is-that-a-rare-vietnamese-book-youre-reading,https://mdn.illops.net/vietnamesepod101/I_S1L16_041816_vpod101.mp3
level-3-vietnamese,intermediate-15-hows-business-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L15_041116_vpod101.mp3
level-3-vietnamese,intermediate-17-a-charitable-vietnamese-organization,https://mdn.illops.net/vietnamesepod101/I_S1L17_042516_vpod101.mp3
level-3-vietnamese,intermediate-12-ordering-a-delicious-meal-at-a-vietnamese-restaurant,https://mdn.illops.net/vietnamesepod101/I_S1L12_032116_vpod101.mp3
level-3-vietnamese,intermediate-10-finding-your-way-to-a-vietnamese-gas-station,https://mdn.illops.net/vietnamesepod101/I_S1L10_030716_vpod101.mp3
level-3-vietnamese,intermediate-11-a-goodlooking-vietnamese-couple,https://mdn.illops.net/vietnamesepod101/I_S1L11_031416_vpod101.mp3
level-3-vietnamese,intermediate-7-running-late-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L7_021516_vpod101.mp3
level-3-vietnamese,intermediate-5-haggling-at-a-vietnamese-market,https://mdn.illops.net/vietnamesepod101/I_S1L5_020116_vpod101.mp3
level-3-vietnamese,intermediate-6-have-you-had-a-bad-dining-experience-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L6_020816_vpod101.mp3
level-3-vietnamese,intermediate-4-talking-about-a-dinner-party-in-vietnamese,https://mdn.illops.net/vietnamesepod101/I_S1L4_012516_vpod101.mp3
level-3-vietnamese,intermediate-9-whats-the-best-way-to-honor-your-vietnamese-teacher,https://mdn.illops.net/vietnamesepod101/I_S1L9_022916_vpod101.mp3
level-3-vietnamese,intermediate-8-have-you-tried-vietnamese-hotpot,https://mdn.illops.net/vietnamesepod101/I_S1L8_022216_vpod101.mp3
level-3-vietnamese,intermediate-2-negotiating-a-taxi-fare-in-vietnamese,https://mdn.illops.net/vietnamesepod101/I_S1L2_011116_vpod101.mp3
level-3-vietnamese,intermediate-3-a-vietnamese-weather-forecast,https://mdn.illops.net/vietnamesepod101/I_S1L3_011816_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-6-top-10-vietnamese-leaders-trung-sisters,https://mdn.illops.net/vietnamesepod101/A_S2L6_080912_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-5-top-10-vietnamese-tourist-destinations-cat-ba-island,https://mdn.illops.net/vietnamesepod101/A_S2L5_080212_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-25-top-10-vietnamese-tourist-destinations-ha-long-bay,https://mdn.illops.net/vietnamesepod101/A_S1L25_062112_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-4-top-10-vietnamese-tourist-destinations-mui-ne,https://mdn.illops.net/vietnamesepod101/A_S2L4_072612_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-3-top-10-vietnamese-tourist-destinations-nha-trang,https://mdn.illops.net/vietnamesepod101/A_S2L3_071912_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-2-top-10-vietnamese-tourist-destinations-phong-nhake-bang-national-park,https://mdn.illops.net/vietnamesepod101/A_S2L2_071212_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-24-top-10-vietnamese-tourist-destinations-thien-mu-pagoda,https://mdn.illops.net/vietnamesepod101/A_S1L24_061412_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-23-top-10-vietnamese-tourist-destinations-bien-hoa,https://mdn.illops.net/vietnamesepod101/A_S1L23_060712_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-22-top-10-vietnamese-tourist-destinations-hoi-an,https://mdn.illops.net/vietnamesepod101/A_S1L22_053112_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-21-top-10-vietnamese-tourist-destinations-phu-quoc,https://mdn.illops.net/vietnamesepod101/A_S1L21_052412_vpod101.mp3
level-5-vietnamese,advanced-audio-blog-s2-1-top-10-vietnamese-tourist-destinations-my-son-sanctuary,https://mdn.illops.net/vietnamesepod101/A_S2L1_070512_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-19-top-10-vietnamese-holidays-and-festivals-perfume-pagoda-festival,https://mdn.illops.net/vietnamesepod101/A_S1L19_051012_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-20-top-10-vietnamese-holidays-and-festivals-hai-ba-trung-day,https://mdn.illops.net/vietnamesepod101/A_S1L20_051712_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-25-top-10-vietnamese-writers-nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-24-top-10-vietnamese-writers-duong-thu-huong,https://mdn.illops.net/vietnamesepod101/A_S2L24_121312_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-23-top-10-vietnamese-writers-nguyen-tuan,https://mdn.illops.net/vietnamesepod101/A_S2L23_120612_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-22-top-10-vietnamese-writers-han-mac-tu,https://mdn.illops.net/vietnamesepod101/A_S2L22_112912_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-21-top-10-vietnamese-writers-xuan-dieu,https://mdn.illops.net/vietnamesepod101/A_S2L21_112212_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-18-top-10-vietnamese-writers-nguyen-binh-khiem,https://mdn.illops.net/vietnamesepod101/A_S2L18_110112_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-19-top-10-vietnamese-writers-vu-trong-phung,https://mdn.illops.net/vietnamesepod101/A_S2L19_110812_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-20-top-10-vietnamese-writers-ho-xuan-huong,https://mdn.illops.net/vietnamesepod101/A_S2L20_111512_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-17-top-10-vietnamese-writers-nguyen-trai,https://mdn.illops.net/vietnamesepod101/A_S2L17_102512_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-18-top-10-vietnamese-holidays-and-festivals-tet-trung-nguyen,https://mdn.illops.net/vietnamesepod101/A_S1L18_050312_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-17-top-10-vietnamese-holidays-and-festivals-tet-trung-thu,https://mdn.illops.net/vietnamesepod101/A_S1L17_042612_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-16-top-10-vietnamese-holidays-and-festivals-whale-festival,https://mdn.illops.net/vietnamesepod101/A_S1L16_041912_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-15-top-10-vietnamese-holidays-and-festivals-august-revolution-commemoration-day,https://mdn.illops.net/vietnamesepod101/A_S1L15_041212_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-12-top-10-vietnamese-holidays-and-festivals-tet-nguyen-dan,https://mdn.illops.net/vietnamesepod101/A_S1L12_032212_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-14-top-10-vietnamese-holidays-and-festivals-thanh-minh,https://mdn.illops.net/vietnamesepod101/A_S1L14_040512_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-13-top-10-vietnamese-holidays-and-festivals-hung-kings-temple-festival,https://mdn.illops.net/vietnamesepod101/A_S1L13_032912_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-11-top-10-vietnamese-holidays-and-festivals-national-day,https://mdn.illops.net/vietnamesepod101/A_S1L11_031512_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-8-top-10-vietnamese-regions-and-cities-can-tho,https://mdn.illops.net/vietnamesepod101/A_S1L8_022312_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-10-top-10-vietnamese-regions-and-cities-mekong-delta,https://mdn.illops.net/vietnamesepod101/A_S1L10_030812_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-7-top-10-vietnamese-regions-and-cities-dien-bien-phu,https://mdn.illops.net/vietnamesepod101/A_S1L7_021612_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-9-top-10-vietnamese-regions-and-cities-buon-ma-thuot,https://mdn.illops.net/vietnamesepod101/A_S1L9_030112_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-6-top-10-vietnamese-regions-and-cities-ha-long-bay,https://mdn.illops.net/vietnamesepod101/A_S1L6_020912_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-3-top-10-vietnamese-regions-and-cities-hai-phong,https://mdn.illops.net/vietnamesepod101/A_S1L3_011912_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-4-top-10-vietnamese-regions-and-cities-danang,https://mdn.illops.net/vietnamesepod101/A_S1L4_012612_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-5-top-10-vietnamese-regions-and-cities-hue,https://mdn.illops.net/vietnamesepod101/A_S1L5_020212_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-2-top-10-vietnamese-regions-and-cities-ho-chi-minh-city,https://mdn.illops.net/vietnamesepod101/A_S1L2_011212_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-10-top-10-vietnamese-leaders-ho-chi-minh,https://mdn.illops.net/vietnamesepod101/A_S2L10_090612_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-9-top-10-vietnamese-leaders-ly-cong-uan,https://mdn.illops.net/vietnamesepod101/A_S2L9_083012_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-8-top-10-vietnamese-leaders-le-loi,https://mdn.illops.net/vietnamesepod101/A_S2L8_082312_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-7-top-10-vietnamese-leaders-trieu-thi-trinh,https://mdn.illops.net/vietnamesepod101/A_S2L7_081612_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-4-top-10-vietnamese-tourist-destinations-mui-ne,https://mdn.illops.net/vietnamesepod101/A_S2L4_072612_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-5-top-10-vietnamese-tourist-destinations-cat-ba-island,https://mdn.illops.net/vietnamesepod101/A_S2L5_080212_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-6-top-10-vietnamese-leaders-trung-sisters,https://mdn.illops.net/vietnamesepod101/A_S2L6_080912_vpod101.mp3
advanced-audio-blog-season-2,advanced-audio-blog-s2-3-top-10-vietnamese-tourist-destinations-nha-trang,https://mdn.illops.net/vietnamesepod101/A_S2L3_071912_vpod101.mp3
learn-with-pictures-and-video,5-more-mustknow-vietnamese-words-2,-1
advanced-audio-blog-season-2,advanced-audio-blog-s2-2-top-10-vietnamese-tourist-destinations-phong-nhake-bang-national-park,https://mdn.illops.net/vietnamesepod101/A_S2L2_071212_vpod101.mp3
audio-blog-season-1,advanced-audio-blog-1-top-10-vietnamese-regions-and-cities-hanoi,https://mdn.illops.net/vietnamesepod101/A_S1L1_010512_vpod101.mp3
learn-with-pictures-and-video,5-mustknow-vietnamese-words-1,-1
learn-with-pictures-and-video,get-dressed-and-undressed-with-vietnamese,-1
learn-with-pictures-and-video,vietnamese-recipes-for-fluency,-1
learn-with-pictures-and-video,how-to-put-feelings-into-vietnamese-words,-1
learn-with-pictures-and-video,dont-shop-in-vietnamese-without-these-words,-1
learn-with-pictures-and-video,vietnamese-expressions-that-help-with-the-housework-2,-1
learn-with-pictures-and-video,vietnamese-expressions-that-help-with-the-housework-1,-1
learn-with-pictures-and-video,talk-about-hobbies-in-vietnamese,-1
learn-with-pictures-and-video,vietnamese-words-for-the-workplace,-1
learn-with-pictures-and-video,staying-fit-with-vietnamese-exercises,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-4,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-2,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-3,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-4,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-2,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-3,-1
learn-with-pictures-and-video,powerful-vietnamese-learning-technique-learning-through-opposites-1,-1
learn-with-pictures-and-video,getting-around-using-vietnamese,-1
learn-with-pictures-and-video,talking-technology-in-vietnamese,-1
learn-with-pictures-and-video,vietnamese-expressions-and-words-for-the-classroom-2,-1
learn-with-pictures-and-video,vietnamese-expressions-and-words-for-the-classroom-1,-1
learn-with-pictures-and-video,relaxing-in-the-evening-with-vietnamese,-1
learn-with-pictures-and-video,top-20-vietnamese-verbs-1,-1
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-24-common-phrases-used-by-older-generations-1,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L24_052719_vpod101.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-23-slang-used-as-verbs,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L23_051319_vpod101.mp3
top-10-vietnamese-writers,blog-s2-25--nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-18-phrases-expressing-actions-5,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L18_030419_vpod101.mp3
top-10-vietnamese-writers,blog-s2-16--nguyen-du,https://mdn.illops.net/vietnamesepod101/A_S2L16_101812_vpod101.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-25-common-phrases-used-by-older-generations-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L25_061019_vpod101.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-21-slang-used-as-nouns-2,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L21_041519_vpod101.mp3
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-22-idioms-referring-to-comparisons,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L22_042919_vpod101.mp3
video-culture-class-vietnamese-holidays,buffalos-fight-festival,-1
video-culture-class-vietnamese-holidays,giong-festival,-1
video-culture-class-vietnamese-holidays,elephant-racing-festival,-1
video-culture-class-vietnamese-holidays,phu-day-festival,-1
video-culture-class-vietnamese-holidays,ong-fish-festival,-1
throwback-thursday,mustknow-vietnamese-slang-words-phrases-1-slang-to-describe-chitchatting-and-gossiping,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L1_070218_vpod101.mp3
throwback-thursday,learning-strategies-5-4-tips-to-kill-spoken-vietnamese-fear,-1
throwback-thursday,culture-class-holidays-in-vietnam-1-new-years-day,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L1_010515_vpod101.mp3
throwback-thursday,survival-phrases-s2-42-one-ticket-please-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L42_042616_vpod101.mp3
throwback-thursday,advanced-audio-blog-4-top-10-vietnamese-regions-and-cities-danang,https://mdn.illops.net/vietnamesepod101/A_S1L4_012612_vpod101.mp3
throwback-thursday,survival-phrases-s2-46-im-a-vegetarian-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L46_052416_vpod101.mp3
throwback-thursday,learn-with-pictures-24-travel,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-5-snacks,https://mdn.illops.net/vietnamesepod101/CCE_S1L5_020413_vpod101.mp3
throwback-thursday,vietnamese-vocab-builder-36-at-a-hotel,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_922b7aa3eac7a01768f1e3dcbab8d832.mp3
throwback-thursday,absolute-beginner-1-introducing-yourself-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L1_010614_vpod101.mp3
throwback-thursday,survival-phrases-5-how-to-say-goodbye-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L5_013012_vpod101.mp3
throwback-thursday,learn-with-pictures-1-get-your-vegetables,-1
throwback-thursday,survival-phrases-20-using-the-internet-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L20_051412_vpod101.mp3
throwback-thursday,advanced-audio-blog-11-top-10-vietnamese-holidays-and-festivals-national-day,https://mdn.illops.net/vietnamesepod101/A_S1L11_031512_vpod101.mp3
throwback-thursday,survival-phrases-10-how-to-say-im-sorry-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L10_030512_vpod101.mp3
throwback-thursday,all-about-14-top-5-vietnamese-classroom-phrases,https://mdn.illops.net/vietnamesepod101/ALL_L14_111113_vpod101.mp3
throwback-thursday,survival-phrases-7-letting-them-know-you-dont-understand-their-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L7_021312_vpod101.mp3
throwback-thursday,basic-bootcamp-2-talking-nationality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/BB_L2_071513_vpod101.mp3
throwback-thursday,learn-with-pictures-20-marine-animals,-1
throwback-thursday,survival-phrases-47-using-vietnamese-to-get-medical-help,https://mdn.illops.net/vietnamesepod101/S_S1L47_112612_vpod101.mp3
throwback-thursday,survival-phrases-17-how-much-is-it-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L17_042312_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-4-home-cooking,https://mdn.illops.net/vietnamesepod101/CCE_S1L4_012813_vpod101.mp3
throwback-thursday,advanced-audio-blog-s2-16-top-10-vietnamese-writers-nguyen-du,https://mdn.illops.net/vietnamesepod101/A_S2L16_101812_vpod101.mp3
throwback-thursday,learn-with-pictures-and-video-12-powerful-vietnamese-learning-technique-learning-through-opposites-2,-1
throwback-thursday,learn-with-pictures-2-get-your-fruit,-1
throwback-thursday,survival-phrases-11-vietnamese-restauranthow-many-people,https://mdn.illops.net/vietnamesepod101/S_S1L11_031212_vpod101.mp3
throwback-thursday,learn-with-video-13-birds-of-a-feather-flock-together-at-vietnamesepod101com,-1
throwback-thursday,advanced-audio-blog-15-top-10-vietnamese-holidays-and-festivals-august-revolution-commemoration-day,https://mdn.illops.net/vietnamesepod101/A_S1L15_041212_vpod101.mp3
throwback-thursday,advanced-audio-blog-12-top-10-vietnamese-holidays-and-festivals-tet-nguyen-dan,https://mdn.illops.net/vietnamesepod101/A_S1L12_032212_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-13-cities,https://mdn.illops.net/vietnamesepod101/CCE_S1L13_040113_vpod101.mp3
throwback-thursday,survival-phrases-28-looking-around-locally,https://mdn.illops.net/vietnamesepod101/S_S1L28_071612_vpod101.mp3
throwback-thursday,advanced-audio-blog-s2-25-top-10-vietnamese-writers-nam-cao,https://mdn.illops.net/vietnamesepod101/A_S2L25_122012_vpod101.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-14-how-tall-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L14_040312_vpod101.mp3
throwback-thursday,learn-with-video-10-oh-what-a-tangled-web-we-weave-when-we-teach-vietnamese-insect-vocabulary,-1
throwback-thursday,learn-with-video-11-vietnamesepod101com-is-not-your-ordinary-wolf-in-sheeps-clothing,-1
throwback-thursday,survival-phrases-19-vietnamese-money-an-introduction,https://mdn.illops.net/vietnamesepod101/S_S1L19_050712_vpod101.mp3
throwback-thursday,all-about-11-top-5-most-useful-tools-for-learning-vietnamese,https://mdn.illops.net/vietnamesepod101/ALL_L11_102113_vpod101.mp3
throwback-thursday,basic-bootcamp-3-useful-phrases-for-learning-vietnamese,https://mdn.illops.net/vietnamesepod101/BB_L3_072213_vpod101.mp3
throwback-thursday,advanced-audio-blog-24-top-10-vietnamese-tourist-destinations-thien-mu-pagoda,https://mdn.illops.net/vietnamesepod101/A_S1L24_061412_vpod101.mp3
throwback-thursday,advanced-audio-blog-7-top-10-vietnamese-regions-and-cities-dien-bien-phu,https://mdn.illops.net/vietnamesepod101/A_S1L7_021612_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-20-medicines,https://mdn.illops.net/vietnamesepod101/CCE_S1L20_052013_vpod101.mp3
throwback-thursday,learn-with-video-16-all-the-joy-of-learning-vietnamese-begins-right-here,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-14-sports,https://mdn.illops.net/vietnamesepod101/CCE_S1L14_040813_vpod101.mp3
throwback-thursday,advanced-audio-blog-17-top-10-vietnamese-holidays-and-festivals-tet-trung-thu,https://mdn.illops.net/vietnamesepod101/A_S1L17_042612_vpod101.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-16-how-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L16_041712_vpod101.mp3
throwback-thursday,learn-with-video-9-you-dont-have-to-go-down-under-to-experience-the-great-outback-with-vietnamesepod101com,-1
throwback-thursday,advanced-audio-blog-s2-8-top-10-vietnamese-leaders-le-loi,https://mdn.illops.net/vietnamesepod101/A_S2L8_082312_vpod101.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-24-have-you-been-to-hanoi,https://mdn.illops.net/vietnamesepod101/TQ_S1L24_061212_vpod101.mp3
throwback-thursday,learn-with-video-22-its-not-whether-you-win-or-lose-its-how-your-vietnamese-helped,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-2-foods,https://mdn.illops.net/vietnamesepod101/CCE_S1L2_011413_vpod101.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-7-numbers-11100,-1
throwback-thursday,learn-vietnamese-in-three-minutes-4-do-you-speak-english,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-1-national-holidays,https://mdn.illops.net/vietnamesepod101/CCE_S1L1_010713_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-19-traditional-clothing,https://mdn.illops.net/vietnamesepod101/CCE_S1L19_051313_vpod101.mp3
throwback-thursday,survival-phrases-18-bargaining-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L18_043012_vpod101.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-13-talking-about-your-age,-1
throwback-thursday,advanced-audio-blog-s2-24-top-10-vietnamese-writers-duong-thu-huong,https://mdn.illops.net/vietnamesepod101/A_S2L24_121312_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-8-food-souvenirs,https://mdn.illops.net/vietnamesepod101/CCE_S1L8_022513_vpod101.mp3
throwback-thursday,survival-phrases-26-vietnamese-for-taking-a-taxi,https://mdn.illops.net/vietnamesepod101/S_S1L26_070212_vpod101.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-5-do-you-speak-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L5_013112_vpod101.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-2-vietnamese-manners,-1
throwback-thursday,survival-phrases-15-vietnamese-dining-etiquette,https://mdn.illops.net/vietnamesepod101/S_S1L15_040912_vpod101.mp3
throwback-thursday,all-about-12-top-5-tips-for-avoiding-common-mistakes-in-vietnamese,https://mdn.illops.net/vietnamesepod101/ALL_L12_102813_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-21-natural-disasters,https://mdn.illops.net/vietnamesepod101/CCE_S1L21_052713_vpod101.mp3
throwback-thursday,survival-phrases-40-a-guide-to-foreign-exchange-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L40_100812_vpod101.mp3
throwback-thursday,absolute-beginner-12-ordering-a-delicious-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/AB_S1L12_032414_vpod101.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-23-shops-and-services,https://mdn.illops.net/vietnamesepod101/CCE_S1L23_061013_vpod101.mp3
throwback-thursday,learn-with-pictures-and-video-16-talk-about-hobbies-in-vietnamese,-1
throwback-thursday,advanced-audio-blog-s2-4-top-10-vietnamese-tourist-destinations-mui-ne,https://mdn.illops.net/vietnamesepod101/A_S2L4_072612_vpod101.mp3
